dataname	id	macF1	micF1	k1	kacc	knmi	sim	lambd0	lambd1	lambd2	w_loss1	w_loss2
dblp	8003	0.7560+	0.7385+	0.5848393794623322,std:0.107935223	 macro_f1s:0.7559651855303036,std:0.002534757143573898, micro_f1s:0.7385079323456143,std:0.004468708569192603,k1:0.5848393794623322,std:0.1079352239737685	 macro_f1s:0.755965	 macro_f1s:0.7559651855303036	0.0001	0.0001	0.0001	10.0	0.1
dblp	8004	0.7681+	0.7548+	0.5567137259208426,std:0.126986164	 macro_f1s:0.7681495186819501,std:0.0034072522547120713, micro_f1s:0.7547921856562213,std:0.006881579599512953,k1:0.5567137259208426,std:0.1269861648176243	 macro_f1s:0.768149	 macro_f1s:0.7681495186819501	0.0001	0.0001	0.0001	10.0	0.1
dblp	8005	0.7443+	0.7280+	0.19904364673178856,std:0.14461075	 macro_f1s:0.7442615964912822,std:0.0022454687162713587, micro_f1s:0.7280319916087583,std:0.005149275990566827,k1:0.19904364673178856,std:0.144610757061046	 macro_f1s:0.744261	 macro_f1s:0.7442615964912822	0.0001	0.0001	0.0001	10.0	0.1
dblp	8006	0.7484+	0.7303+	0.5791054469664934,std:0.116263592	 macro_f1s:0.7483885263147535,std:0.002271556589677733, micro_f1s:0.7302609151697915,std:0.007290421740570582,k1:0.5791054469664934,std:0.1162635927466193	 macro_f1s:0.748388	 macro_f1s:0.7483885263147535	0.0001	0.0001	0.0001	10.0	0.1
dblp	8007	0.7240+	0.7177+	0.4387332572756293,std:0.140407678	 macro_f1s:0.7240008381805597,std:0.04142686076810305, micro_f1s:0.7177002753376164,std:0.041405460318777856,k1:0.4387332572756293,std:0.1404076783734260	 macro_f1s:0.724000	 macro_f1s:0.7240008381805597	0.0001	0.0001	0.0001	10.0	0.1
dblp	8008	0.6929+	0.6734+	0.41394640680277445,std:0.13569333	 macro_f1s:0.6929434670582373,std:0.03433936024874379, micro_f1s:0.6734495869935755,std:0.031225812827618667,k1:0.41394640680277445,std:0.135693334375252	 macro_f1s:0.692943	 macro_f1s:0.6929434670582373	0.0001	0.0001	0.0001	10.0	0.1
dblp	8009	0.5695+	0.5604+	0.4374653881324874,std:0.131296077	 macro_f1s:0.5695037786923571,std:0.045404994503813724, micro_f1s:0.560403828503999,std:0.04660724148332996,k1:0.4374653881324874,std:0.1312960777579223	 macro_f1s:0.569503	 macro_f1s:0.5695037786923571	0.0001	0.0001	0.0001	10.0	0.1
dblp	8010	0.7774+	0.7570+	0.4348752378535563,std:0.132689061	 macro_f1s:0.7773918227799255,std:0.004741339419395097, micro_f1s:0.7569686639569948,std:0.006942611561399412,k1:0.4348752378535563,std:0.1326890610739617	 macro_f1s:0.777391	 macro_f1s:0.7773918227799255	0.0001	0.0001	0.0001	10.0	0.1
dblp	8011	0.7665+	0.7555+	0.4097528019378264,std:0.153073081	 macro_f1s:0.7665218335358952,std:0.0032574067868642877, micro_f1s:0.7555001966697261,std:0.005965230506779008,k1:0.4097528019378264,std:0.1530730814634394	 macro_f1s:0.766521	 macro_f1s:0.7665218335358952	0.0001	0.0001	0.0001	10.0	0.1
dblp	8012	0.7106+	0.7072+	0.5039529223841076,std:0.127652719	 macro_f1s:0.7105804712777464,std:0.007208921739508769, micro_f1s:0.7071850006555658,std:0.004250594517431807,k1:0.5039529223841076,std:0.1276527196794185	 macro_f1s:0.710580	 macro_f1s:0.7105804712777464	0.0001	0.0001	0.0001	10.0	0.1
dblp	8013	0.7833+	0.7663+	0.5966068832047816,std:0.124642580	 macro_f1s:0.7832799879288423,std:0.005059250127024063, micro_f1s:0.7663432542283991,std:0.007521930714098859,k1:0.5966068832047816,std:0.1246425801433366	 macro_f1s:0.783279	 macro_f1s:0.7832799879288423	0.0001	0.0001	0.0001	10.0	0.1
dblp	8014	0.7622+	0.7441+	0.3038963006617737,std:0.13683088	 macro_f1s:0.7622350716962925,std:0.004120456803329096, micro_f1s:0.7441326865084568,std:0.003815032218334298,k1:0.3038963006617737,std:0.136830883213676	 macro_f1s:0.762235	 macro_f1s:0.7622350716962925	0.0001	0.0001	0.0001	10.0	0.1
dblp	8015	0.7474+	0.7347+	0.604310431964196,std:0.118356584	 macro_f1s:0.7473547010127455,std:0.005098965429412337, micro_f1s:0.7347449849219876,std:0.0038115158926629593,k1:0.604310431964196,std:0.1183565841696801	 macro_f1s:0.747354	 macro_f1s:0.7473547010127455	0.0001	0.0001	0.0001	10.0	0.1
dblp	8016	0.7177+	0.7022+	0.42978689606266113,std:0.128044033	 macro_f1s:0.7177461650009794,std:0.01925478598819936, micro_f1s:0.7022158122459683,std:0.025735397411446526,k1:0.42978689606266113,std:0.1280440331362272	 macro_f1s:0.717746	 macro_f1s:0.7177461650009794	0.0001	0.0001	0.0001	10.0	1.0
dblp	8017	0.5363+	0.5011+	0.15842840125714977,std:0.159825754	 macro_f1s:0.5363223161411456,std:0.03747300304555572, micro_f1s:0.5011406844106464,std:0.0404688252979948,k1:0.15842840125714977,std:0.1598257540018657	 macro_f1s:0.536322	 macro_f1s:0.5363223161411456	0.0001	0.0001	0.0001	10.0	1.0
dblp	8018	0.3455+	0.3808+	0.1628717665955903,std:0.14819987	 macro_f1s:0.345546668849367,std:0.02819206902662434, micro_f1s:0.38077881211485515,std:0.015322275692909743,k1:0.1628717665955903,std:0.148199875833943	 macro_f1s:0.345546	 macro_f1s:0.345546668849367,	0.0001	0.0001	0.0001	10.0	1.0
dblp	8019	0.8036+	0.7905+	0.4126230627492136,std:0.126782033	 macro_f1s:0.8036097369777288,std:0.0023549432671645526, micro_f1s:0.7905336305231414,std:0.0033113274487613495,k1:0.4126230627492136,std:0.1267820332816162	 macro_f1s:0.803609	 macro_f1s:0.8036097369777288	0.0001	0.0001	0.0001	10.0	1.0
dblp	8020	0.7905+	0.7747+	0.5233012154629763,std:0.132013795	 macro_f1s:0.790539552947563,std:0.0027970980086509697, micro_f1s:0.7746820506096761,std:0.0029610969677130697,k1:0.5233012154629763,std:0.1320137950845202	 macro_f1s:0.790539	 macro_f1s:0.790539552947563,	0.0001	0.0001	0.0001	10.0	1.0
dblp	8021	0.7436+	0.7187+	0.5344466225487988,std:0.129770760	 macro_f1s:0.7436166685920906,std:0.009995259918536708, micro_f1s:0.718696735282549,std:0.012681461574986442,k1:0.5344466225487988,std:0.1297707609269895	 macro_f1s:0.743616	 macro_f1s:0.7436166685920906	0.0001	0.0001	0.0001	10.0	1.0
dblp	8022	0.7651+	0.7577+	0.47876320421762797,std:0.143764414	 macro_f1s:0.7651251817575385,std:0.007594907054820784, micro_f1s:0.7576766749704996,std:0.003758993678388614,k1:0.47876320421762797,std:0.1437644143277788	 macro_f1s:0.765125	 macro_f1s:0.7651251817575385	0.0001	0.0001	0.0001	10.0	1.0
dblp	8023	0.7627+	0.7470+	0.18572854890442805,std:0.147073153	 macro_f1s:0.7627084116906335,std:0.007417394324247793, micro_f1s:0.7469909531926052,std:0.008604669493296517,k1:0.18572854890442805,std:0.1470731539037373	 macro_f1s:0.762708	 macro_f1s:0.7627084116906335	0.0001	0.0001	0.0001	10.0	1.0
dblp	8024	0.7316+	0.7188+	0.5694506221810857,std:0.1206217	 macro_f1s:0.7316300399523101,std:0.00388451047292954, micro_f1s:0.7187754031729382,std:0.003717445127929997,k1:0.5694506221810857,std:0.12062175946176	 macro_f1s:0.731630	 macro_f1s:0.7316300399523101	0.0001	0.0001	0.0001	10.0	1.0
dblp	8025	0.7844+	0.7770+	0.4527033046384097,std:0.140486297	 macro_f1s:0.7843540997092343,std:0.009998199448657744, micro_f1s:0.7770289760062934,std:0.00958027202883434,k1:0.4527033046384097,std:0.1404862977747915	 macro_f1s:0.784354	 macro_f1s:0.7843540997092343	0.0001	0.0001	0.0001	10.0	1.0
dblp	8026	0.5904+	0.5603+	0.1928151936436504,std:0.157780654	 macro_f1s:0.5904104767203466,std:0.01312097094600695, micro_f1s:0.5603251606136095,std:0.016947428412303265,k1:0.1928151936436504,std:0.1577806545774917	 macro_f1s:0.590410	 macro_f1s:0.5904104767203466	0.0001	0.0001	0.0001	10.0	1.0
dblp	8027	0.3929+	0.3990+	0.2598210691148912,std:0.14462988	 macro_f1s:0.3929300503865159,std:0.007777894730995146, micro_f1s:0.3990035400550675,std:0.01828027676334948,k1:0.2598210691148912,std:0.144629883606540	 macro_f1s:0.392930	 macro_f1s:0.3929300503865159	0.0001	0.0001	0.0001	10.0	1.0
dblp	8028	0.8046+	0.7875+	0.59858402668736,std:0.11362044	 macro_f1s:0.804613492457029,std:0.001606802405446129, micro_f1s:0.7875442506883439,std:0.00910763701108809,k1:0.59858402668736,std:0.113620445672167	 macro_f1s:0.804613	 macro_f1s:0.804613492457029,	0.0001	0.0001	0.0001	10.0	1.0
dblp	8029	0.7522+	0.7363+	0.2943313594229196,std:0.174014927	 macro_f1s:0.7521766869650339,std:0.006247969040112699, micro_f1s:0.7363052314147109,std:0.008423303112799804,k1:0.2943313594229196,std:0.1740149275169344	 macro_f1s:0.752176	 macro_f1s:0.7521766869650339	0.0001	0.0001	0.0001	10.0	1.0
dblp	8030	0.6450+	0.6427+	0.3109139536564591,std:0.164485254	 macro_f1s:0.6449617754336148,std:0.0021192324770365296, micro_f1s:0.6426904418513176,std:0.0008120552021608675,k1:0.3109139536564591,std:0.1644852540739266	 macro_f1s:0.644961	 macro_f1s:0.6449617754336148	0.0001	0.0001	0.0001	10.0	1.0
dblp	8031	0.7397+	0.7225+	0.1548611151755356,std:0.13994008	 macro_f1s:0.7397098975559391,std:0.003786389333835434, micro_f1s:0.7224596827061756,std:0.0046502860644525735,k1:0.1548611151755356,std:0.139940083440885	 macro_f1s:0.739709	 macro_f1s:0.7397098975559391	0.0001	0.0001	0.0001	10.0	1.0
dblp	8032	0.7302+	0.7119+	0.18832034947008788,std:0.14706262	 macro_f1s:0.7302339979890442,std:0.006334908509508692, micro_f1s:0.7119050740789301,std:0.0051221630746202335,k1:0.18832034947008788,std:0.147062622987420	 macro_f1s:0.730233	 macro_f1s:0.7302339979890442	0.0001	0.0001	0.0001	10.0	1.0
dblp	8033	0.7423+	0.7299+	0.5752905586687639,std:0.116248679	 macro_f1s:0.7423031033945227,std:0.004823975969321491, micro_f1s:0.7299069096630391,std:0.0031065793977498564,k1:0.5752905586687639,std:0.1162486790183830	 macro_f1s:0.742303	 macro_f1s:0.7423031033945227	0.0001	0.0001	0.0001	10.0	1.0
dblp	8034	0.5403+	0.5274+	0.38249280690249204,std:0.116023774	 macro_f1s:0.5402791560405455,std:0.026286897070805414, micro_f1s:0.5274419824308378,std:0.023487104934966235,k1:0.38249280690249204,std:0.1160237744681432	 macro_f1s:0.540279	 macro_f1s:0.5402791560405455	0.0001	0.0001	0.0001	10.0	1.0
dblp	8035	0.6425+	0.6465+	0.4471277580380368,std:0.120815828	 macro_f1s:0.642505896916685,std:0.023367611052469497, micro_f1s:0.6464533892749442,std:0.02578027640573775,k1:0.4471277580380368,std:0.1208158284959155	 macro_f1s:0.642505	 macro_f1s:0.642505896916685,	0.0001	0.0001	0.0001	10.0	1.0
dblp	8036	0.4999+	0.4939+	0.1774433066683492,std:0.153790516	 macro_f1s:0.49994421249527166,std:0.023800354721008322, micro_f1s:0.49385079323456144,std:0.016214005873483216,k1:0.1774433066683492,std:0.1537905166067411	 macro_f1s:0.499944	 macro_f1s:0.4999442124952716	0.0001	0.0001	0.0001	10.0	1.0
dblp	8037	0.7716+	0.7660+	0.5845279379692562,std:0.119125278	 macro_f1s:0.7715743618385458,std:0.005628373525623334, micro_f1s:0.7659892487216469,std:0.002694558670400534,k1:0.5845279379692562,std:0.1191252780045551	 macro_f1s:0.771574	 macro_f1s:0.7715743618385458	0.0001	0.0001	0.0001	10.0	1.0
dblp	8038	0.7730+	0.7635+	0.4211362866162453,std:0.148900752	 macro_f1s:0.7730031010274336,std:0.004605210344252526, micro_f1s:0.7635374328045103,std:0.0065165346311632675,k1:0.4211362866162453,std:0.1489007525944680	 macro_f1s:0.773003	 macro_f1s:0.7730031010274336	0.0001	0.0001	0.0001	10.0	1.0
dblp	8039	0.7783+	0.7603+	0.6115529838877375,std:0.111653546	 macro_f1s:0.7783183985773928,std:0.008838828109680896, micro_f1s:0.7602858266684149,std:0.011925827604964415,k1:0.6115529838877375,std:0.1116535465354790	 macro_f1s:0.778318	 macro_f1s:0.7783183985773928	0.0001	0.0001	0.0001	10.0	1.0
dblp	8040	0.7491+	0.7414+	0.42264891201022126,std:0.149755184	 macro_f1s:0.7490966385119087,std:0.005393200800895255, micro_f1s:0.7413530877146977,std:0.00544523822215728,k1:0.42264891201022126,std:0.1497551845887344	 macro_f1s:0.749096	 macro_f1s:0.7490966385119087	0.0001	0.0001	0.0001	10.0	1.0
dblp	8041	0.7481+	0.7385+	0.39699938752719305,std:0.141372795	 macro_f1s:0.7481290665311651,std:0.011556035686280277, micro_f1s:0.7385472662908089,std:0.007238692808489919,k1:0.39699938752719305,std:0.1413727957844859	 macro_f1s:0.748129	 macro_f1s:0.7481290665311651	0.0001	0.0001	0.0001	10.0	1.0
dblp	8042	0.7650+	0.7459+	0.603232217489401,std:0.112815286	 macro_f1s:0.7650123674350563,std:0.0031119845869761868, micro_f1s:0.7459027140422183,std:0.011748645519297498,k1:0.603232217489401,std:0.1128152861121085	 macro_f1s:0.765012	 macro_f1s:0.7650123674350563	0.0001	0.0001	0.0001	10.0	1.0
dblp	8043	0.6328+	0.6426+	0.19463818038605316,std:0.161982973	 macro_f1s:0.6327977018899003,std:0.03408971455187182, micro_f1s:0.6425986626458633,std:0.03595668854089057,k1:0.19463818038605316,std:0.1619829730326469	 macro_f1s:0.632797	 macro_f1s:0.6327977018899003	0.0001	0.0001	0.0001	10.0	10.0
dblp	8044	0.3718+	0.3723+	0.18378520887729802,std:0.149573680	 macro_f1s:0.37178517021433055,std:0.017757429339955007, micro_f1s:0.3722826799527993,std:0.026087115422731212,k1:0.18378520887729802,std:0.1495736808183456	 macro_f1s:0.371785	 macro_f1s:0.3717851702143305	0.0001	0.0001	0.0001	10.0	10.0
dblp	8045	0.3670+	0.3566+	0.11858526073002203,std:0.144383216	 macro_f1s:0.3670262010178543,std:0.019921924234820886, micro_f1s:0.35657532450504786,std:0.016956656503294348,k1:0.11858526073002203,std:0.1443832160881058	 macro_f1s:0.367026	 macro_f1s:0.3670262010178543	0.0001	0.0001	0.0001	10.0	10.0
dblp	8046	0.7593+	0.7454+	0.5534926596464657,std:0.105599996	 macro_f1s:0.7592897259295653,std:0.0012181619594437293, micro_f1s:0.7454044840697522,std:0.004056802756401248,k1:0.5534926596464657,std:0.1055999969074376	 macro_f1s:0.759289	 macro_f1s:0.7592897259295653	0.0001	0.0001	0.0001	10.0	10.0
dblp	8047	0.7866+	0.7699+	0.5558696013545342,std:0.124204813	 macro_f1s:0.7865647418075549,std:0.007729324795518546, micro_f1s:0.7698570866657926,std:0.009734045519531484,k1:0.5558696013545342,std:0.1242048130664317	 macro_f1s:0.786564	 macro_f1s:0.7865647418075549	0.0001	0.0001	0.0001	10.0	10.0
dblp	8048	0.6919+	0.6664+	0.5094471587851936,std:0.142648758	 macro_f1s:0.6918906880511728,std:0.011063730959087316, micro_f1s:0.6663956994886588,std:0.01733593527387982,k1:0.5094471587851936,std:0.1426487587881862	 macro_f1s:0.691890	 macro_f1s:0.6918906880511728	0.0001	0.0001	0.0001	10.0	10.0
dblp	8049	0.7776+	0.7622+	0.615146976900653,std:0.119123248	 macro_f1s:0.777578067762225,std:0.004322959955463394, micro_f1s:0.7621607447226957,std:0.0033947926750087353,k1:0.615146976900653,std:0.1191232483772908	 macro_f1s:0.777578	 macro_f1s:0.777578067762225,	0.0001	0.0001	0.0001	10.0	10.0
dblp	8050	0.8052+	0.7904+	0.5511384987292675,std:0.135658382	 macro_f1s:0.8051824804356194,std:0.0014780392779748408, micro_f1s:0.7903631834272977,std:0.0013104101857437532,k1:0.5511384987292675,std:0.1356583820591660	 macro_f1s:0.805182	 macro_f1s:0.8051824804356194	0.0001	0.0001	0.0001	10.0	10.0
dblp	8051	0.7790+	0.7635+	0.6075012333996663,std:0.113706510	 macro_f1s:0.7790038967190644,std:0.004638942878869296, micro_f1s:0.7634718762291858,std:0.0062114984849203775,k1:0.6075012333996663,std:0.1137065107344823	 macro_f1s:0.779003	 macro_f1s:0.7790038967190644	0.0001	0.0001	0.0001	10.0	10.0
dblp	8052	0.4783+	0.4886+	0.1874015735557061,std:0.155007040	 macro_f1s:0.4782899159634189,std:0.013980810716965343, micro_f1s:0.48864560115379574,std:0.015029302066450083,k1:0.1874015735557061,std:0.1550070408480232	 macro_f1s:0.478289	 macro_f1s:0.4782899159634189	0.0001	0.0001	0.0001	10.0	10.0
dblp	8053	0.3871+	0.3729+	0.17011852494354976,std:0.152167305	 macro_f1s:0.3870550931719524,std:0.018742767785852217, micro_f1s:0.3729382457060443,std:0.023704822523334515,k1:0.17011852494354976,std:0.1521673050292780	 macro_f1s:0.387055	 macro_f1s:0.3870550931719524	0.0001	0.0001	0.0001	10.0	10.0
dblp	8054	0.3566+	0.3700+	0.12832450892032943,std:0.14855108	 macro_f1s:0.3566122992509553,std:0.020696086054876883, micro_f1s:0.3700406450767012,std:0.01182245905308752,k1:0.12832450892032943,std:0.148551086410385	 macro_f1s:0.356612	 macro_f1s:0.3566122992509553	0.0001	0.0001	0.0001	10.0	10.0
dblp	8055	0.7706+	0.7510+	0.5451916359489045,std:0.116570951	 macro_f1s:0.7705893743166614,std:0.008701616684212038, micro_f1s:0.7510423495476596,std:0.01180496093726967,k1:0.5451916359489045,std:0.1165709516840127	 macro_f1s:0.770589	 macro_f1s:0.7705893743166614	0.0001	0.0001	0.0001	10.0	10.0
dblp	8056	0.7856+	0.7556+	0.525971912715007,std:0.139036334	 macro_f1s:0.7856268664098669,std:0.013273366297247617, micro_f1s:0.7555788645601154,std:0.020491588704050354,k1:0.525971912715007,std:0.1390363344959734	 macro_f1s:0.785626	 macro_f1s:0.7856268664098669	0.0001	0.0001	0.0001	10.0	10.0
dblp	8057	0.7667+	0.7600+	0.565157710199461,std:0.127418193	 macro_f1s:0.7666782507901889,std:0.0044305183723260385, micro_f1s:0.7599711551068571,std:0.006132970912057853,k1:0.565157710199461,std:0.1274181937003932	 macro_f1s:0.766678	 macro_f1s:0.7666782507901889	0.0001	0.0001	0.0001	10.0	10.0
dblp	8058	0.7735+	0.7601+	0.6044300878261123,std:0.119225674	 macro_f1s:0.7735081451485994,std:0.0024643266710167706, micro_f1s:0.7600891569424414,std:0.002355516262781673,k1:0.6044300878261123,std:0.1192256747932920	 macro_f1s:0.773508	 macro_f1s:0.7735081451485994	0.0001	0.0001	0.0001	10.0	10.0
dblp	8059	0.7636+	0.7438+	0.4836877895143656,std:0.144247012	 macro_f1s:0.7636272076884152,std:0.005651170977931787, micro_f1s:0.743844237577029,std:0.0040915076601342705,k1:0.4836877895143656,std:0.1442470123755554	 macro_f1s:0.763627	 macro_f1s:0.7636272076884152	0.0001	0.0001	0.0001	10.0	10.0
dblp	8060	0.7396+	0.7285+	0.5842270107671422,std:0.119499159	 macro_f1s:0.7395588741133376,std:0.012381696681545363, micro_f1s:0.7285171102661596,std:0.006574824478257433,k1:0.5842270107671422,std:0.1194991590167173	 macro_f1s:0.739558	 macro_f1s:0.7395588741133376	0.0001	0.0001	0.0001	10.0	10.0
dblp	8061	0.6148+	0.6022+	0.4108875121657473,std:0.152477486	 macro_f1s:0.6147708864427368,std:0.049697932917653106, micro_f1s:0.6022027009309033,std:0.06209059791006276,k1:0.4108875121657473,std:0.1524774863141940	 macro_f1s:0.614770	 macro_f1s:0.6147708864427368	0.0001	0.0001	0.0001	10.0	10.0
dblp	8062	0.6707+	0.6614+	0.4036517921937161,std:0.144213799	 macro_f1s:0.6706874833184855,std:0.01654815635768522, micro_f1s:0.6614265110790611,std:0.015152284565006406,k1:0.4036517921937161,std:0.1442137997102601	 macro_f1s:0.670687	 macro_f1s:0.6706874833184855	0.0001	0.0001	0.0001	10.0	10.0
dblp	8063	0.5524+	0.5442+	0.14573856771669103,std:0.1457114	 macro_f1s:0.5524089842355979,std:0.014975467321996198, micro_f1s:0.544237577028976,std:0.010992639459774413,k1:0.14573856771669103,std:0.14571141800096	 macro_f1s:0.552408	 macro_f1s:0.5524089842355979	0.0001	0.0001	0.0001	10.0	10.0
dblp	8064	0.7513+	0.7354+	0.38681102198415523,std:0.117723508	 macro_f1s:0.7513495462709727,std:0.005495734800032095, micro_f1s:0.7354398846204275,std:0.00924116142824185,k1:0.38681102198415523,std:0.1177235086335602	 macro_f1s:0.751349	 macro_f1s:0.7513495462709727	0.0001	0.0001	0.0001	10.0	10.0
dblp	8065	0.7519+	0.7424+	0.44378294314968797,std:0.13431168	 macro_f1s:0.7518964130826891,std:0.007041634918075063, micro_f1s:0.7424019929198898,std:0.008346472038683985,k1:0.44378294314968797,std:0.134311686276151	 macro_f1s:0.751896	 macro_f1s:0.7518964130826891	0.0001	0.0001	0.0001	10.0	10.0
dblp	8066	0.6294+	0.6361+	0.45166125113297945,std:0.135733892	 macro_f1s:0.6293719800232485,std:0.003161558741081737, micro_f1s:0.6361347843188672,std:0.009741592390597414,k1:0.45166125113297945,std:0.1357338921485252	 macro_f1s:0.629371	 macro_f1s:0.6293719800232485	0.0001	0.0001	0.0001	10.0	10.0
dblp	8067	0.7766+	0.7636+	0.57016311397119,std:0.13231219	 macro_f1s:0.7765768753117823,std:0.0037451649580382716, micro_f1s:0.7635505441195751,std:0.0036388092321912786,k1:0.57016311397119,std:0.132312191034338	 macro_f1s:0.776576	 macro_f1s:0.7765768753117823	0.0001	0.0001	0.0001	10.0	10.0
dblp	8068	0.7576+	0.7372+	0.49462912772999745,std:0.14069801	 macro_f1s:0.7575562354542366,std:0.012955165943874422, micro_f1s:0.7372492460993838,std:0.010255529505907638,k1:0.49462912772999745,std:0.140698016806969	 macro_f1s:0.757556	 macro_f1s:0.7575562354542366	0.0001	0.0001	0.0001	10.0	10.0
dblp	8069	0.7440+	0.7331+	0.5887378370697773,std:0.116499931	 macro_f1s:0.7439786446282618,std:0.008400617372112494, micro_f1s:0.73309295922381,std:0.004291648072756325,k1:0.5887378370697773,std:0.1164999319684538	 macro_f1s:0.743978	 macro_f1s:0.7439786446282618	0.0001	0.0001	0.0001	10.0	10.0
dblp	8070	0.7773+	0.7625+	0.3513661553367617,std:0.140925002	 macro_f1s:0.777279347962391,std:0.004957334398167332, micro_f1s:0.7625278615445129,std:0.011217003985299128,k1:0.3513661553367617,std:0.1409250029050551	 macro_f1s:0.777279	 macro_f1s:0.777279347962391,	0.0001	0.0001	0.0001	0.1	0.1
dblp	8071	0.7594+	0.7504+	0.4393245877325469,std:0.133539996	 macro_f1s:0.7593959604661527,std:0.0038787485387854217, micro_f1s:0.7503867837944146,std:0.0031515194309843877,k1:0.4393245877325469,std:0.1335399969171508	 macro_f1s:0.759395	 macro_f1s:0.7593959604661527	0.0001	0.0001	0.0001	0.1	0.1
dblp	8072	0.7881+	0.7716+	0.43687977733275285,std:0.13077885	 macro_f1s:0.7880672257599959,std:0.0037723210426035343, micro_f1s:0.7716008915694245,std:0.004988851074927844,k1:0.43687977733275285,std:0.130778859571630	 macro_f1s:0.788067	 macro_f1s:0.7880672257599959	0.0001	0.0001	0.0001	0.1	0.1
